2021-02-17 23:06:19.464038,96,54,13.0,aa550f07021a1a1b1b1b33aa550f080160360082
2021-02-17 23:06:20.521545,96,55,12.8,aa550f07021d1d1d1d1d42aa550f080160370080
2021-02-17 23:06:21.415314,96,55,12.8,aa550f07021d1d1c1c1c73aa550f080160370080
2021-02-17 23:06:22.465177,96,54,12.8,aa550f070226242322216faa550f080160360080
2021-02-17 23:06:23.515145,96,53,12.8,aa550f07023935312f2cbaaa550f080160350080
2021-02-17 23:06:24.414986,97,53,12.8,aa550f0702dd575049426caa550f080161350080
2021-02-17 23:06:25.464979,97,53,12.9,aa550f07025c6062626048aa550f080161350081
2021-02-17 23:06:26.471355,97,52,12.9,aa550f07024a5a69737913aa550f080161340081
2021-02-17 23:06:27.464945,96,52,12.9,aa550f07021b1b1c1f2591aa550f080160340081
2021-02-17 23:06:28.615104,96,53,12.9,1f4daa550f08016035008100c0caaa55f0030303
2021-02-17 23:06:29.420889,96,53,12.9,aa550f07021e1f1f1f1f69aa550f080160350081
2021-02-17 23:06:30.414380,96,53,12.9,aa550f07021b1b1b1b1b71aa550f080160350081
2021-02-17 23:06:31.421882,96,54,12.9,aa550f0702201f1f1f1f4faa550f080160360081
2021-02-17 23:06:32.514279,96,54,12.9,2071aa550f08016036008100c084aa55f0030303
2021-02-17 23:06:33.565274,96,55,12.3,aa550f07022625232221e0aa550f08016037007b
2021-02-17 23:06:34.465168,96,55,12.3,aa550f07023633302d2b65aa550f08016037007b
2021-02-17 23:06:35.471393,96,55,12.2,aa550f07025d564e464032aa550f08016037007a
2021-02-17 23:06:36.465230,97,55,12.2,aa550f07024952585a5bd8aa550f08016137007a
2021-02-17 23:06:37.414914,97,54,12.2,aa550f0702222224282ffbaa550f08016136007a
2021-02-17 23:06:38.514864,97,53,12.2,aa550f07022121212121a5aa550f08016135007a
2021-02-17 23:06:39.420973,97,53,12.2,aa550f07021f1f1f1f1fa4aa550f08016135007a
2021-02-17 23:06:40.464760,97,53,11.3,aa550f070223222222211faa550f080161350071
2021-02-17 23:06:41.464745,97,53,11.3,aa550f07022323222121c5aa550f080161350071
2021-02-17 23:06:42.464672,97,54,11.3,aa550f070228262524230daa550f080161360071
2021-02-17 23:06:43.464598,97,53,11.0,aa550f07023734312f2dc9aa550f08016135006e
2021-02-17 23:06:44.464589,97,53,11.0,aa550f0702544c453f3aa1aa550f08016135006e
2021-02-17 23:06:45.515783,97,53,11.0,aa550f070266696a6a6873aa550f08016135006e
2021-02-17 23:06:46.464462,97,52,11.0,aa550f070220242c3744e5aa550f08016134006e
2021-02-17 23:06:47.414440,97,7732,21.5,1ed7aa550f07021e1f1f1f1f69aa550f08016134
2021-02-17 23:06:48.464280,97,52,11.5,aa550f07021e1e1e1e1ed7aa550f080161340073
2021-02-17 23:06:49.464277,97,52,11.5,aa550f0702212120202094aa550f080161340073
2021-02-17 23:06:50.415483,97,52,11.5,aa550f0702232221201fcbaa550f080161340073
2021-02-17 23:06:51.415451,97,52,11.5,aa550f070229272523227faa550f080161340073
2021-02-17 23:06:52.415438,97,53,11.5,aa550f07023f3a36322f41aa550f080161350073
2021-02-17 23:06:53.415403,97,53,11.5,aa550f0702645d554d46a4aa550f080161350073
2021-02-17 23:06:54.415377,97,54,11.5,aa550f0702666c6f6f6ee5aa550f080161360073
2021-02-17 23:06:55.465313,97,7733,16.0,1ea0aa550f07021e1f21262f62aa550f08016135
2021-02-17 23:06:56.465210,97,53,11.5,aa550f07021f1f1f1f1fa4aa550f080161350073
2021-02-17 23:06:57.415196,97,7732,14.9,1e95aa550f07021e1e1e1e1ed7aa550f08016134
2021-02-17 23:06:58.415057,97,52,11.9,aa550f070220201f1f1f9daa550f080161340077
2021-02-17 23:06:59.414998,97,52,11.9,aa550f0702232222212014aa550f080161340077
2021-02-17 23:07:00.414913,97,53,12.0,aa550f070229272524234faa550f080161350078
2021-02-17 23:07:01.421197,97,53,12.0,aa550f07023633302e2cb3aa550f080161350078
2021-02-17 23:07:02.414770,97,54,12.0,aa550f070249423d3835c1aa550f080161360078
2021-02-17 23:07:03.414768,97,55,11.9,aa550f0702625a524a4395aa550f080161370077
2021-02-17 23:07:04.464624,97,56,11.9,aa550f0702737270ec66cbaa550f080161380077
2021-02-17 23:07:05.464592,97,56,11.9,aa550f070252616b71732daa550f080161380077
2021-02-17 23:07:06.414556,97,7480,11.1,1d6faa550f07021e20283342b5aa550f08016138
2021-02-17 23:07:07.417309,97,55,11.9,aa550f07021c1c1c1c1c31aa550f080161370077
2021-02-17 23:07:08.414460,97,55,11.9,aa550f07021c1c1c1c1d6faa550f080161370077
2021-02-17 23:07:09.414448,97,54,11.9,aa550f07021b1a1a1a1acfaa550f080161360077
2021-02-17 23:07:10.465572,97,53,12.5,aa550f07021e1e1e1d1d60aa550f08016135007d
2021-02-17 23:07:11.465557,97,54,12.5,aa550f070221201f1e1d28aa550f08016136007d
2021-02-17 23:07:12.465398,97,54,12.5,aa550f07022a2825232149aa550f08016136007d
2021-02-17 23:07:13.465391,97,54,12.9,aa550f07023a3633302d99aa550f080161360081
2021-02-17 23:07:14.415347,97,55,12.9,aa550f0702544d47413cd6aa550f080161370081
2021-02-17 23:07:15.465303,97,55,13.5,aa550f0702625c554d47e9aa550f080161370087
2021-02-17 23:07:16.415116,97,55,13.5,aa550f07026b6b6a67e3bdaa550f080161370087
2021-02-17 23:07:17.465140,97,55,13.5,aa550f07025f6a6f717177aa550f080161370087
2021-02-17 23:07:18.465189,97,56,13.8,aa550f0702212a37475621aa550f08016138008a
2021-02-17 23:07:19.465100,97,56,13.8,aa550f07021b1b1b1c1c9caa550f08016138008a
2021-02-17 23:07:20.471322,97,55,13.8,aa550f07021b1b1b1b1cf2aa550f08016137008a
2021-02-17 23:07:21.465111,97,55,13.8,aa550f07021b1b1b1b1b71aa550f08016137008a
2021-02-17 23:07:22.465095,97,54,13.8,aa550f0702282624232174aa550f08016136008a
2021-02-17 23:07:23.471229,97,53,14.0,aa550f07023532302e2d2caa550f08016135008c
2021-02-17 23:07:24.414797,97,52,14.0,aa550f070257524d48435baa550f08016134008c
2021-02-17 23:07:25.464758,97,51,12.8,aa550f0702696a6866e264aa550f080161330080
2021-02-17 23:07:26.464785,97,51,12.8,aa550f0702667176797882aa550f080161330080
2021-02-17 23:07:27.422167,97,52,12.8,aa550f07024152616c728eaa550f080161340080
2021-02-17 23:07:28.414620,97,54,12.5,aa550f07021b1b1c1d2161aa550f08016136007d
2021-02-17 23:07:29.464594,97,55,12.5,aa550f07021b1b1b1b1cf2aa550f08016137007d
2021-02-17 23:07:30.415831,97,56,12.4,aa550f070237353433320eaa550f08016138007c
2021-02-17 23:07:31.515829,97,56,12.4,aa550f070224201d1a17f0aa550f08016138007c
2021-02-17 23:07:32.415490,97,56,12.4,aa550f0702130f0d0a08b5aa550f08016138007c
2021-02-17 23:07:33.471678,97,56,14.0,aa550f0702171c24303c15aa550f08016138008c
2021-02-17 23:07:34.615176,97,58,14.0,550f07025b5956d34f26aa550f0801613a008c00
2021-02-17 23:07:35.414846,97,58,14.3,aa550f0702302f2e2c2ba9aa550f0801613a008f
2021-02-17 23:07:36.665796,97,63,14.3,550f07021b191715128daa550f0801613f008f00
2021-02-17 23:07:37.571645,98,69,14.3,0f07020c152334464daa550f08016245008f00c0
2021-02-17 23:07:38.515214,98,73,14.1,d71caa550f08016249008d00c053aa55f0030303
2021-02-17 23:07:39.514991,98,75,14.1,2677aa550f0801624b008d00c0d0aa55f0030303
2021-02-17 23:07:40.465901,98,73,14.1,aa550f07022321201e1da5aa550f08016249008d
2021-02-17 23:07:41.415639,98,71,14.1,aa550f07021c1b1b1b1b20aa550f08016247008d
2021-02-17 23:07:42.465602,97,70,14.1,aa550f07021d1d1d1d1d42aa550f08016146008d
2021-02-17 23:07:43.415466,97,6725,0.2,1a02aa550f07021b1b1b1b1dacaa550f08016145
2021-02-17 23:07:44.415311,97,68,14.1,aa550f07021b1c1f273535aa550f08016144008d
2021-02-17 23:07:45.415316,97,67,14.6,aa550f0702263242526242aa550f080161430092
2021-02-17 23:07:46.415349,97,65,14.6,aa550f070272726f6b670caa550f080161410092
2021-02-17 23:07:47.415205,97,65,14.6,aa550f070257524d494542aa550f080161410092
2021-02-17 23:07:48.415183,97,65,14.7,aa550f0702383635333242aa550f080161410093
2021-02-17 23:07:49.515133,97,67,14.7,1a8eaa550f08016143009300c009aa55f0030303
2021-02-17 23:07:50.514978,97,69,15.0,33a6aa550f08016145009600c0a0aa55f0030303
2021-02-17 23:07:51.472288,97,72,15.0,aa550f07024c575c5d5cf8aa550f080161480096
2021-02-17 23:07:52.415946,97,72,15.0,aa550f07025a56d14c4770aa550f080161480096
2021-02-17 23:07:53.465672,98,72,15.1,aa550f07023d3b3a383610aa550f080162480097
2021-02-17 23:07:54.465486,98,71,15.1,aa550f070223211f1d1c2faa550f080162470097
2021-02-17 23:07:55.471773,98,72,15.1,aa550f07020c0d13203045aa550f080162480097
2021-02-17 23:07:56.465336,98,72,15.1,aa550f070267666460dc64aa550f080162480097
2021-02-17 23:07:57.415318,98,57929,18.3,e2b7aa550f07025e58534d498caa550f08016249
2021-02-17 23:07:58.415141,97,72,15.6,aa550f0702443f3b38362baa550f08016148009c
2021-02-17 23:07:59.415078,97,68,15.6,aa550f07024944403d3bd7aa550f08016144009c
2021-02-17 23:08:00.464964,97,65,15.7,aa550f0702413d393634d1aa550f08016141009d
2021-02-17 23:08:01.414819,97,62,15.7,aa550f0702383533313036aa550f0801613e009d
2021-02-17 23:08:02.464985,97,61,15.7,aa550f07023f3d3c3a38c5aa550f0801613d009d
2021-02-17 23:08:03.515839,97,61,15.6,aa550f07023f3e3b39367daa550f0801613d009c
2021-02-17 23:08:04.465693,97,61,15.6,aa550f07023e3c393633dfaa550f0801613d009c
2021-02-17 23:08:05.415572,97,62,15.6,aa550f07023533312f2c92aa550f0801613e009c
2021-02-17 23:08:06.415344,97,62,15.6,aa550f07023e3c3a38353aaa550f0801613e009c
2021-02-17 23:08:07.415140,97,60,15.6,aa550f07023f3d3b3a38bfaa550f0801613c009c
2021-02-17 23:08:08.472490,97,60,15.6,aa550f070259544e494453aa550f0801613c009c
2021-02-17 23:08:09.564999,98,59,15.6,aa550f0801623b009c00c05caa55f0030303f6aa
2021-02-17 23:08:10.465961,98,57,16.4,aa550f07025d686d6d6c7daa550f0801623900a4
2021-02-17 23:08:11.465853,98,55,16.4,aa550f0702181b243142dfaa550f0801623700a4
2021-02-17 23:08:12.515912,98,55,16.4,aa550f0702171717171856aa550f0801623700a4
2021-02-17 23:08:13.522034,98,54,16.4,aa550f0801623600a400c04baa55f0030303f6aa
2021-02-17 23:08:14.515896,98,54,16.4,aa550f0801623600a400c04baa55f0030303f6aa
2021-02-17 23:08:15.515517,97,54,16.3,161515a9aa550f0801613600a300c068aa55f003
2021-02-17 23:08:16.515419,97,54,16.3,aa550f0801613600a300c068aa55f0030303f6aa
2021-02-17 23:08:17.465139,97,54,16.3,aa550f070233312e2c2976aa550f0801613600a3
2021-02-17 23:08:18.466126,97,54,16.3,aa550f070233312f2d2afbaa550f0801613600a3
2021-02-17 23:08:19.564845,98,55,16.3,aa550f0801623700a300c0fcaa55f0030303f6aa
2021-02-17 23:08:20.515860,98,55,16.3,aa550f07023937353330bcaa550f0801623700a3
2021-02-17 23:08:21.616025,98,56,16.3,aa550f0801623800a300c093aa55f0030303f6aa
2021-02-17 23:08:22.515495,98,56,16.3,aa550f070256514c484436aa550f0801623800a3
2021-02-17 23:08:23.466575,98,56,16.4,aa550f07025b56514c47dfaa550f0801623800a4
2021-02-17 23:08:24.472693,98,56,16.4,aa550f07026c6b6965e2c7aa550f0801623800a4
2021-02-17 23:08:25.465158,98,56,16.4,aa550f0702263546576526aa550f0801623800a4
2021-02-17 23:08:26.465179,98,55,16.4,aa550f07022431404f5b41aa550f0801623700a4
2021-02-17 23:08:27.515137,98,54,16.4,aa550f0801623600a400c04baa55f0030303f6aa
2021-02-17 23:08:28.515156,98,55,16.4,aa550f0801623700a400c086aa55f0030303f6aa
2021-02-17 23:08:29.515022,98,56,16.4,aa550f0801623800a400c0e9aa55f0030303f6aa
2021-02-17 23:08:30.565007,98,58,16.9,aa550f0801623a00a900c07aaa55f0030303f6aa
2021-02-17 23:08:31.622269,98,60,16.9,550f0801623c00a900c0e6aa55f0030303f6aa55
2021-02-17 23:08:32.515637,98,59,16.9,aa550f0801623b00a900c0b7aa55f0030303f6aa
2021-02-17 23:08:33.615396,98,57,17.2,aa550f0702171717181910aa550f0801623900ac
2021-02-17 23:08:34.515266,98,57,17.2,aa550f0801623900ac00c001aa55f0030303f6aa
2021-02-17 23:08:35.465065,98,56,16.8,aa550f0801623800a800c052aa55f0030303f6aa
2021-02-17 23:08:36.515082,98,57,16.8,aa550f0801623900a800c09faa55f0030303f6aa
2021-02-17 23:08:37.516250,97,58,16.8,aa550f0801613a00a800c088aa55f0030303f6aa
2021-02-17 23:08:38.572442,97,57,16.5,aa550f0801613900a500c0d6aa55f0030303f6aa
2021-02-17 23:08:39.515947,97,57,16.5,aa550f0801613900a500c0d6aa55f0030303f6aa
2021-02-17 23:08:40.565761,97,57,16.4,aa550f0801613900a400c07daa55f0030303f6aa
2021-02-17 23:08:41.465658,97,57,16.4,aa550f0801613900a400c07daa55f0030303f6aa
2021-02-17 23:08:42.515647,97,57,16.4,aa550f0801613900a400c07daa55f0030303f6aa
2021-02-17 23:08:43.465311,97,57,15.6,aa550f08016139009c00c086aa55f0030303f6aa
2021-02-17 23:08:44.515165,97,56,15.6,aa550f08016138009c00c04baa55f0030303f6aa
2021-02-17 23:08:45.515123,97,55,15.0,aa550f08016137009600c04eaa55f0030303f6aa
2021-02-17 23:08:46.616110,97,56,15.0,aa550f08016138009600c021aa55f0030303f6aa
2021-02-17 23:08:47.522247,97,56,15.0,aa550f08016138009600c021aa55f0030303f6aa
2021-02-17 23:08:48.465701,97,56,14.1,aa550f08016138008d00c0aaaa55f0030303f6aa
2021-02-17 23:08:49.465570,97,56,14.1,aa550f08016138008d00c0aaaa55f0030303f6aa
2021-02-17 23:08:50.565506,97,59,13.8,1b11aa550f0801613b008a00c09eaa55f0030303
2021-02-17 23:08:51.565233,97,59,13.8,aa550f0801613b008a00c09eaa55f0030303f6aa
2021-02-17 23:08:52.566088,97,59,13.8,aa550f0801613b008a00c09eaa55f0030303f6aa
2021-02-17 23:08:53.465914,97,59,13.8,aa550f0801613b008a00c09eaa55f0030303f6aa
2021-02-17 23:08:54.522157,97,59,13.8,aa550f0801613b008a00c09eaa55f0030303f6aa
2021-02-17 23:08:55.515595,97,59,15.9,2343aa550f0801613b009f00c0e1aa55f0030303
2021-02-17 23:08:56.565376,97,59,15.9,aa550f0801613b009f00c0e1aa55f0030303f6aa
2021-02-17 23:08:57.515274,97,59,15.9,aa550f0801613b009f00c0e1aa55f0030303f6aa
2021-02-17 23:08:58.515230,97,59,14.1,aa550f0801613b008d00c0e4aa55f0030303f6aa
2021-02-17 23:08:59.516440,97,59,14.1,5bd3aa550f0801613b008d00c0e4aa55f0030303
2021-02-17 23:09:00.516375,97,59,13.6,aa550f0801613b008800c0d1aa55f0030303f6aa
2021-02-17 23:09:01.566738,97,65,13.6,aa550f07020a0908060654aa550f080161410088
2021-02-17 23:09:02.466233,97,72,13.6,aa550f08016148008800c0f2aa55f0030303f6aa
2021-02-17 23:09:03.516218,97,78,13.5,aa550f0801614e008700c031aa55f0030303f6aa
2021-02-17 23:09:04.566175,97,80,13.5,aa550f08016150008700c0efaa55f0030303f6aa
2021-02-17 23:09:05.466073,97,78,14.9,aa550f0801614e009500c034aa55f0030303f6aa
2021-02-17 23:09:06.516069,98,76,14.9,aa550f0801624c009500c0eeaa55f0030303f6aa
2021-02-17 23:09:07.465940,98,77,14.9,aa550f0801624d009500c023aa55f0030303f6aa
2021-02-17 23:09:08.565744,98,77,15.6,aa550f07024b5457555035aa550f0801624d009c
2021-02-17 23:09:09.523016,98,79,15.6,aa550f0801624f009c00c02eaa55f0030303f6aa
2021-02-17 23:09:10.622729,98,81,15.8,aa550f08016251009e00c0bfaa55f0030303f6aa
2021-02-17 23:09:11.472561,98,83,15.8,216faa550f08016253009e00c03caa55f0030303
2021-02-17 23:09:12.616221,98,85,15.8,aa550f08016255009e00c0a0aa55f0030303f6aa
2021-02-17 23:09:13.566046,98,86,15.8,aa550f07022c2b2a292879aa550f08016256009e
2021-02-17 23:09:14.465682,98,88,15.8,550f0702282e38424c9faa550f08016258009e00
2021-02-17 23:09:15.465534,97,89,11.3,aa550f08016159007100c040aa55f0030303f6aa
2021-02-17 23:09:16.465546,97,89,11.3,aa550f08016159007100c040aa55f0030303f6aa
2021-02-17 23:09:17.523047,97,88,11.3,aa550f08016158007100c08daa55f0030303f6aa
2021-02-17 23:09:18.515412,97,88,9.8,aa550f08016158006200c023aa55f0030303f6aa
2021-02-17 23:09:19.516523,97,88,9.8,aa550f08016158006200c023aa55f0030303f6aa
2021-02-17 23:09:20.516519,97,88,9.5,aa550f08016158005f00c0edaa55f0030303f6aa
2021-02-17 23:09:21.716597,96,81,9.5,2fd5aa550f08016051005f00c029aa55f0030303
2021-02-17 23:09:22.516146,96,73,9.5,aa550f08016049005f00c06baa55f0030303f6aa
2021-02-17 23:09:23.516087,96,73,9.4,1781aa550f08016049005e00c0c0aa55f0030303
2021-02-17 23:09:24.515876,96,73,9.4,aa550f07027374716de811aa550f08016049005e
2021-02-17 23:09:25.466988,96,73,9.5,aa550f08016049005f00c06baa55f0030303f6aa
2021-02-17 23:09:26.565730,97,72,9.5,aa550f08016148005f00c091aa55f0030303f6aa
2021-02-17 23:09:27.465435,97,71,9.5,aa550f08016147005f00c0feaa55f0030303f6aa
2021-02-17 23:09:28.465401,98,73,9.5,aa550f08016249005f00c005aa55f0030303f6aa
2021-02-17 23:09:29.516394,98,76,9.5,aa550f0801624c005f00c0d7aa55f0030303f6aa
2021-02-17 23:09:30.516161,98,72,13.0,aa550f08016248008200c0c1aa55f0030303f6aa
2021-02-17 23:09:31.516019,98,67,13.0,aa550f08016243008200c0b1aa55f0030303f6aa
2021-02-17 23:09:32.465823,97,64,13.0,aa550f08016140008200c0a6aa55f0030303f6aa
2021-02-17 23:09:33.515664,97,62,10.1,aa550f0801613e006500c0d4aa55f0030303f6aa
2021-02-17 23:09:34.465505,97,63,10.1,aa550f0801613f006500c019aa55f0030303f6aa
2021-02-17 23:09:35.465472,97,63,9.4,aa550f0801613f005e00c006aa55f0030303f6aa
2021-02-17 23:09:36.515499,97,63,9.4,aa550f0801613f005e00c006aa55f0030303f6aa
2021-02-17 23:09:37.466626,97,63,9.4,aa550f0801613f005e00c006aa55f0030303f6aa
2021-02-17 23:09:38.566555,97,67,8.8,2987aa550f08016143005800c09baa55f0030303
2021-02-17 23:09:39.616325,97,71,8.8,aa550f08016147005800c084aa55f0030303f6aa
2021-02-17 23:09:40.616068,97,77,8.6,550f0801614d005600c0cdaa55f0030303f6aa55
2021-02-17 23:09:41.466839,97,81,8.6,aa550f08016151005600c090aa55f0030303f6aa
2021-02-17 23:09:42.522934,97,80,8.6,aa550f08016150005600c05daa55f0030303f6aa
2021-02-17 23:09:43.516554,97,80,8.6,aa550f08016150005600c05daa55f0030303f6aa
2021-02-17 23:09:44.566649,97,80,8.6,aa550f08016150005600c05daa55f0030303f6aa
2021-02-17 23:09:45.516462,97,80,8.5,aa550f08016150005500c0b9aa55f0030303f6aa
2021-02-17 23:09:46.466258,97,80,8.5,aa550f08016150005500c0b9aa55f0030303f6aa
2021-02-17 23:09:47.666271,97,80,8.5,aa550f08016150005500c0b9aa55f0030303f6aa
2021-02-17 23:09:48.565958,97,80,5.2,aa550f08016150003400c0b7aa55f0030303f6aa
2021-02-17 23:09:49.515841,97,71,5.2,aa550f08016147003400c09aaa55f0030303f6aa
2021-02-17 23:09:50.517013,97,71,4.4,aa550f08016147002c00c0f5aa55f0030303f6aa
2021-02-17 23:09:51.466838,97,30016,10.8,756caa550f07026f69e25c56e1aa550f08016140
2021-02-17 23:09:52.516745,97,59,4.4,aa550f0801613b002c00c0b9aa55f0030303f6aa
2021-02-17 23:09:53.466511,97,56,4.2,aa550f08016138002a00c026aa55f0030303f6aa
2021-02-17 23:09:54.466619,97,56,4.2,aa550f08016138002a00c026aa55f0030303f6aa
2021-02-17 23:09:55.466129,97,56,5.1,aa550f08016138003300c0e2aa55f0030303f6aa
2021-02-17 23:09:56.516201,97,57,5.1,aa550f08016139003300c02faa55f0030303f6aa
2021-02-17 23:09:57.466046,97,56,5.1,aa550f08016138003300c0e2aa55f0030303f6aa
2021-02-17 23:09:58.567133,97,56,5.5,aa550f08016138003700c07caa55f0030303f6aa
2021-02-17 23:09:59.517054,97,55,5.5,aa550f08016137003700c013aa55f0030303f6aa
2021-02-17 23:10:00.615665,97,54,4.7,aa550f08016136002f00c0b1aa55f0030303f6aa
2021-02-17 23:10:01.466546,97,54,4.7,aa550f07022928272726f0aa550f08016136002f
2021-02-17 23:10:02.466334,97,55,4.7,aa550f08016137002f00c07caa55f0030303f6aa
2021-02-17 23:10:03.516191,97,56,4.5,aa550f08016138002d00c05caa55f0030303f6aa
2021-02-17 23:10:04.465920,97,56,4.5,aa550f08016138002d00c05caa55f0030303f6aa
2021-02-17 23:10:05.465750,97,56,4.5,aa550f08016138002d00c05caa55f0030303f6aa
2021-02-17 23:10:06.515633,97,56,4.5,aa550f08016138002d00c05caa55f0030303f6aa
2021-02-17 23:10:07.566566,97,56,4.5,aa550f08016138002d00c05caa55f0030303f6aa
2021-02-17 23:10:08.616330,97,60,11.7,aa550f0801613c007500c01daa55f0030303f6aa
2021-02-17 23:10:09.565980,96,64,11.7,aa550f07023e3a3734310faa550f080160400075
2021-02-17 23:10:10.673253,96,70,10.1,aa550f08016046006500c0b0aa55f0030303f6aa
2021-02-17 23:10:11.615550,96,76,10.1,0f0801604c006500c00daa550f07021717171718
2021-02-17 23:10:12.616429,96,76,10.1,aa550f0801604c006500c00daa55f0030303f6aa
2021-02-17 23:10:13.516137,96,76,9.7,22caaa550f0801604c006100c093aa55f0030303
2021-02-17 23:10:14.516025,96,76,9.7,aa550f0801604c006100c093aa55f0030303f6aa
2021-02-17 23:10:15.515820,96,72,7.3,aa550f07021f1e1e1d1dadaa550f080160480049
2021-02-17 23:10:16.515783,96,69,7.3,aa550f08016045004900c0d1aa55f0030303f6aa
2021-02-17 23:10:17.473192,96,66,7.3,aa550f08016042004900c080aa55f0030303f6aa
2021-02-17 23:10:18.515632,96,65,6.7,aa550f08016041004300c0a4aa55f0030303f6aa
2021-02-17 23:10:19.515358,96,67,6.7,aa550f08016043004300c027aa55f0030303f6aa
2021-02-17 23:10:20.516458,97,69,6.6,aa550f08016145004200c027aa55f0030303f6aa
2021-02-17 23:10:21.516316,97,69,6.6,aa550f08016145004200c027aa55f0030303f6aa
2021-02-17 23:10:22.516185,97,69,6.6,aa550f08016145004200c027aa55f0030303f6aa
2021-02-17 23:10:23.466013,97,69,9.0,1d42aa550f08016145005a00c048aa55f0030303
2021-02-17 23:10:24.515848,97,65,9.0,aa550f08016141005a00c057aa55f0030303f6aa
2021-02-17 23:10:25.515728,97,60,7.8,aa550f0801613c004e00c002aa55f0030303f6aa
2021-02-17 23:10:26.515561,98,56,7.8,aa550f08016238004e00c044aa55f0030303f6aa
2021-02-17 23:10:27.516684,97,53,7.8,aa550f08016135004e00c0f1aa55f0030303f6aa
2021-02-17 23:10:28.466350,97,53,7.5,aa550f070232302e2c2ad6aa550f08016135004b
2021-02-17 23:10:29.466221,97,54,7.5,aa550f070245403c39366aaa550f08016136004b
2021-02-17 23:10:30.516072,97,54,7.5,aa550f070268e25c554f06aa550f08016136004b
2021-02-17 23:10:31.466010,97,53,7.5,6f706ea2aa550f08016135004b00c0c4aa55f003
2021-02-17 23:10:32.515808,97,53,7.5,aa550f08016135004b00c0c4aa55f0030303f6aa
2021-02-17 23:10:33.465698,97,53,7.8,aa55f0030303f6aa550f08016135004e00c0f1aa
2021-02-17 23:10:34.472951,97,53,7.8,aa550f08016135004e00c0f1aa55f0030303f6aa
2021-02-17 23:10:35.615310,97,53,7.5,aa550f08016135004b00c0c4aa55f0030303f6aa
2021-02-17 23:10:36.466203,97,53,7.5,aa550f08016135004b00c0c4aa55f0030303f6aa
2021-02-17 23:10:37.616124,98,54,7.5,aa550f08016236004b00c0d3aa55f0030303f6aa
2021-02-17 23:10:38.465789,97,55,7.5,aa550f08016137004b00c047aa55f0030303f6aa
2021-02-17 23:10:39.523072,97,56,7.5,aa550f070228262525244aaa550f08016138004b
2021-02-17 23:10:40.465479,97,57,7.5,aa550f08016139004b00c0e5aa55f0030303f6aa
2021-02-17 23:10:41.465291,97,57,7.5,aa550f08016139004b00c0e5aa55f0030303f6aa
2021-02-17 23:10:42.465143,97,57,7.5,aa550f0702423e3a373437aa550f08016139004b
2021-02-17 23:10:43.522519,97,56,8.1,aa550f08016138005100c008aa55f0030303f6aa
